	timestamp	length	highest_layer	host_ip	dest_ip	host_port	dest_port
1861	1521397364.625393	324	DNS	10.0.2.15	162.212.156.148	43917	53
1862	1521397364.640211	329	DNS	162.212.156.148	10.0.2.15	53	43917
1863	1521397364.64032	225	DNS	10.0.2.15	162.212.156.148	43917	53
1864	1521397364.678181	230	DNS	162.212.156.148	10.0.2.15	53	43917
1865	1521397364.678416	324	DNS	10.0.2.15	162.212.156.148	43917	53
1866	1521397364.693413	329	DNS	162.212.156.148	10.0.2.15	53	43917
1867	1521397364.693477	324	DNS	10.0.2.15	162.212.156.148	43917	53
1868	1521397364.707642	391	DNS	162.212.156.148	10.0.2.15	53	43917
1869	1521397364.707721	324	DNS	10.0.2.15	162.212.156.148	43917	53
1870	1521397364.721473	329	DNS	162.212.156.148	10.0.2.15	53	43917
1871	1521397364.721532	324	DNS	10.0.2.15	162.212.156.148	43917	53
1872	1521397364.73605	329	DNS	162.212.156.148	10.0.2.15	53	43917
1873	1521397364.736107	324	DNS	10.0.2.15	162.212.156.148	43917	53
1874	1521397364.749764	329	DNS	162.212.156.148	10.0.2.15	53	43917
1875	1521397364.749823	225	DNS	10.0.2.15	162.212.156.148	43917	53
1876	1521397364.785391	230	DNS	162.212.156.148	10.0.2.15	53	43917
1877	1521397364.785576	324	DNS	10.0.2.15	162.212.156.148	43917	53
1878	1521397364.801615	329	DNS	162.212.156.148	10.0.2.15	53	43917
1879	1521397364.801671	324	DNS	10.0.2.15	162.212.156.148	43917	53
1880	1521397364.817757	392	DNS	162.212.156.148	10.0.2.15	53	43917
1881	1521397364.817954	324	DNS	10.0.2.15	162.212.156.148	43917	53
1882	1521397364.83194	329	DNS	162.212.156.148	10.0.2.15	53	43917
1883	1521397364.832021	324	DNS	10.0.2.15	162.212.156.148	43917	53
1884	1521397364.845751	329	DNS	162.212.156.148	10.0.2.15	53	43917
1885	1521397364.84582	324	DNS	10.0.2.15	162.212.156.148	43917	53
1886	1521397364.863444	329	DNS	162.212.156.148	10.0.2.15	53	43917
1887	1521397364.863519	225	DNS	10.0.2.15	162.212.156.148	43917	53
1888	1521397364.897891	230	DNS	162.212.156.148	10.0.2.15	53	43917
1889	1521397364.898079	324	DNS	10.0.2.15	162.212.156.148	43917	53
1890	1521397364.911739	329	DNS	162.212.156.148	10.0.2.15	53	43917
1891	1521397364.911869	324	DNS	10.0.2.15	162.212.156.148	43917	53
1892	1521397364.945926	391	DNS	162.212.156.148	10.0.2.15	53	43917
1893	1521397364.946111	324	DNS	10.0.2.15	162.212.156.148	43917	53
1894	1521397364.959685	329	DNS	162.212.156.148	10.0.2.15	53	43917
1895	1521397364.959742	324	DNS	10.0.2.15	162.212.156.148	43917	53
1896	1521397364.97337	329	DNS	162.212.156.148	10.0.2.15	53	43917
1897	1521397364.97344	324	DNS	10.0.2.15	162.212.156.148	43917	53
1898	1521397364.986432	329	DNS	162.212.156.148	10.0.2.15	53	43917
1899	1521397364.986499	225	DNS	10.0.2.15	162.212.156.148	43917	53
1900	1521397365.020261	230	DNS	162.212.156.148	10.0.2.15	53	43917
1901	1521397365.020464	324	DNS	10.0.2.15	162.212.156.148	43917	53
1902	1521397365.035715	329	DNS	162.212.156.148	10.0.2.15	53	43917
1903	1521397365.035795	324	DNS	10.0.2.15	162.212.156.148	43917	53
1904	1521397365.050603	391	DNS	162.212.156.148	10.0.2.15	53	43917
1905	1521397365.050696	324	DNS	10.0.2.15	162.212.156.148	43917	53
1906	1521397365.064242	329	DNS	162.212.156.148	10.0.2.15	53	43917
1907	1521397365.064305	324	DNS	10.0.2.15	162.212.156.148	43917	53
1908	1521397365.080633	329	DNS	162.212.156.148	10.0.2.15	53	43917
1909	1521397365.0807	324	DNS	10.0.2.15	162.212.156.148	43917	53
1910	1521397365.095028	329	DNS	162.212.156.148	10.0.2.15	53	43917
1911	1521397365.095082	225	DNS	10.0.2.15	162.212.156.148	43917	53
1912	1521397365.138497	230	DNS	162.212.156.148	10.0.2.15	53	43917
1913	1521397365.138698	324	DNS	10.0.2.15	162.212.156.148	43917	53
1914	1521397365.152848	329	DNS	162.212.156.148	10.0.2.15	53	43917
1915	1521397365.152912	324	DNS	10.0.2.15	162.212.156.148	43917	53
1916	1521397365.167338	391	DNS	162.212.156.148	10.0.2.15	53	43917
1917	1521397365.167415	324	DNS	10.0.2.15	162.212.156.148	43917	53
1918	1521397365.182898	329	DNS	162.212.156.148	10.0.2.15	53	43917
1919	1521397365.182964	324	DNS	10.0.2.15	162.212.156.148	43917	53
1920	1521397365.198059	329	DNS	162.212.156.148	10.0.2.15	53	43917
1921	1521397365.198138	324	DNS	10.0.2.15	162.212.156.148	43917	53
1922	1521397365.246839	329	DNS	162.212.156.148	10.0.2.15	53	43917
1923	1521397365.246907	225	DNS	10.0.2.15	162.212.156.148	43917	53
1924	1521397365.281344	230	DNS	162.212.156.148	10.0.2.15	53	43917
1925	1521397365.281619	324	DNS	10.0.2.15	162.212.156.148	43917	53
1926	1521397365.307863	391	DNS	162.212.156.148	10.0.2.15	53	43917
1927	1521397365.307967	324	DNS	10.0.2.15	162.212.156.148	43917	53
1928	1521397365.332591	329	DNS	162.212.156.148	10.0.2.15	53	43917
1929	1521397365.332653	324	DNS	10.0.2.15	162.212.156.148	43917	53
1930	1521397365.345818	329	DNS	162.212.156.148	10.0.2.15	53	43917
1931	1521397365.345871	324	DNS	10.0.2.15	162.212.156.148	43917	53
1932	1521397365.359366	329	DNS	162.212.156.148	10.0.2.15	53	43917
1933	1521397365.359437	324	DNS	10.0.2.15	162.212.156.148	43917	53
1934	1521397365.373013	329	DNS	162.212.156.148	10.0.2.15	53	43917
1935	1521397365.373076	225	DNS	10.0.2.15	162.212.156.148	43917	53
1936	1521397365.407584	230	DNS	162.212.156.148	10.0.2.15	53	43917
1937	1521397365.407778	324	DNS	10.0.2.15	162.212.156.148	43917	53
1938	1521397365.422	329	DNS	162.212.156.148	10.0.2.15	53	43917
1939	1521397365.422063	324	DNS	10.0.2.15	162.212.156.148	43917	53
1940	1521397365.436725	391	DNS	162.212.156.148	10.0.2.15	53	43917
1941	1521397365.436832	324	DNS	10.0.2.15	162.212.156.148	43917	53
1942	1521397365.450872	329	DNS	162.212.156.148	10.0.2.15	53	43917
1943	1521397365.450949	324	DNS	10.0.2.15	162.212.156.148	43917	53
1944	1521397365.46562	329	DNS	162.212.156.148	10.0.2.15	53	43917
1945	1521397365.465693	324	DNS	10.0.2.15	162.212.156.148	43917	53
1946	1521397365.480834	329	DNS	162.212.156.148	10.0.2.15	53	43917
1947	1521397365.480911	225	DNS	10.0.2.15	162.212.156.148	43917	53
1948	1521397365.514861	230	DNS	162.212.156.148	10.0.2.15	53	43917
1949	1521397365.515105	324	DNS	10.0.2.15	162.212.156.148	43917	53
1950	1521397365.52867	329	DNS	162.212.156.148	10.0.2.15	53	43917
1951	1521397365.528732	324	DNS	10.0.2.15	162.212.156.148	43917	53
1952	1521397365.543517	389	DNS	162.212.156.148	10.0.2.15	53	43917
1953	1521397365.543682	324	DNS	10.0.2.15	162.212.156.148	43917	53
1954	1521397365.559554	329	DNS	162.212.156.148	10.0.2.15	53	43917
1955	1521397365.55966	324	DNS	10.0.2.15	162.212.156.148	43917	53
1956	1521397365.578543	329	DNS	162.212.156.148	10.0.2.15	53	43917
1957	1521397365.578603	324	DNS	10.0.2.15	162.212.156.148	43917	53
1958	1521397365.592657	329	DNS	162.212.156.148	10.0.2.15	53	43917
1959	1521397365.592714	225	DNS	10.0.2.15	162.212.156.148	43917	53
1960	1521397365.626919	230	DNS	162.212.156.148	10.0.2.15	53	43917
1961	1521397365.627128	324	DNS	10.0.2.15	162.212.156.148	43917	53
1962	1521397365.640689	329	DNS	162.212.156.148	10.0.2.15	53	43917
1963	1521397365.64075	324	DNS	10.0.2.15	162.212.156.148	43917	53
1964	1521397365.656865	391	DNS	162.212.156.148	10.0.2.15	53	43917
1965	1521397365.656941	324	DNS	10.0.2.15	162.212.156.148	43917	53
1966	1521397365.670927	329	DNS	162.212.156.148	10.0.2.15	53	43917
1967	1521397365.671072	324	DNS	10.0.2.15	162.212.156.148	43917	53
1968	1521397365.685951	329	DNS	162.212.156.148	10.0.2.15	53	43917
1969	1521397365.686072	324	DNS	10.0.2.15	162.212.156.148	43917	53
1970	1521397365.699376	329	DNS	162.212.156.148	10.0.2.15	53	43917
1971	1521397365.699437	225	DNS	10.0.2.15	162.212.156.148	43917	53
1972	1521397365.7349	230	DNS	162.212.156.148	10.0.2.15	53	43917
1973	1521397365.735092	324	DNS	10.0.2.15	162.212.156.148	43917	53
1974	1521397365.75042	329	DNS	162.212.156.148	10.0.2.15	53	43917
1975	1521397365.750477	324	DNS	10.0.2.15	162.212.156.148	43917	53
1976	1521397365.765212	391	DNS	162.212.156.148	10.0.2.15	53	43917
1977	1521397365.765397	324	DNS	10.0.2.15	162.212.156.148	43917	53
1978	1521397365.779199	329	DNS	162.212.156.148	10.0.2.15	53	43917
1979	1521397365.779267	324	DNS	10.0.2.15	162.212.156.148	43917	53
1980	1521397365.793315	329	DNS	162.212.156.148	10.0.2.15	53	43917
1981	1521397365.793382	324	DNS	10.0.2.15	162.212.156.148	43917	53
1982	1521397365.809171	329	DNS	162.212.156.148	10.0.2.15	53	43917
1983	1521397365.809232	225	DNS	10.0.2.15	162.212.156.148	43917	53
1984	1521397365.866245	230	DNS	162.212.156.148	10.0.2.15	53	43917
1985	1521397365.8665	324	DNS	10.0.2.15	162.212.156.148	43917	53
1986	1521397365.881639	329	DNS	162.212.156.148	10.0.2.15	53	43917
1987	1521397365.881695	324	DNS	10.0.2.15	162.212.156.148	43917	53
1988	1521397365.89624	391	DNS	162.212.156.148	10.0.2.15	53	43917
1989	1521397365.896403	324	DNS	10.0.2.15	162.212.156.148	43917	53
1990	1521397365.910276	329	DNS	162.212.156.148	10.0.2.15	53	43917
1991	1521397365.910352	324	DNS	10.0.2.15	162.212.156.148	43917	53
1992	1521397365.925184	329	DNS	162.212.156.148	10.0.2.15	53	43917
1993	1521397365.925283	324	DNS	10.0.2.15	162.212.156.148	43917	53
1994	1521397365.939421	329	DNS	162.212.156.148	10.0.2.15	53	43917
1995	1521397365.939491	225	DNS	10.0.2.15	162.212.156.148	43917	53
1996	1521397365.974218	230	DNS	162.212.156.148	10.0.2.15	53	43917
1997	1521397365.974484	324	DNS	10.0.2.15	162.212.156.148	43917	53
1998	1521397365.989493	329	DNS	162.212.156.148	10.0.2.15	53	43917
1999	1521397365.989551	324	DNS	10.0.2.15	162.212.156.148	43917	53
2000	1521397366.003136	391	DNS	162.212.156.148	10.0.2.15	53	43917
2001	1521397366.003217	324	DNS	10.0.2.15	162.212.156.148	43917	53
2002	1521397366.019749	329	DNS	162.212.156.148	10.0.2.15	53	43917
2003	1521397366.019826	324	DNS	10.0.2.15	162.212.156.148	43917	53
2004	1521397366.034616	329	DNS	162.212.156.148	10.0.2.15	53	43917
2005	1521397366.034689	324	DNS	10.0.2.15	162.212.156.148	43917	53
2006	1521397366.04828	329	DNS	162.212.156.148	10.0.2.15	53	43917
2007	1521397366.048394	225	DNS	10.0.2.15	162.212.156.148	43917	53
2008	1521397366.084773	230	DNS	162.212.156.148	10.0.2.15	53	43917
2009	1521397366.084965	324	DNS	10.0.2.15	162.212.156.148	43917	53
2010	1521397366.098547	329	DNS	162.212.156.148	10.0.2.15	53	43917
2011	1521397366.098659	324	DNS	10.0.2.15	162.212.156.148	43917	53
2012	1521397366.112116	391	DNS	162.212.156.148	10.0.2.15	53	43917
2013	1521397366.112184	324	DNS	10.0.2.15	162.212.156.148	43917	53
2014	1521397366.125855	329	DNS	162.212.156.148	10.0.2.15	53	43917
2015	1521397366.125926	324	DNS	10.0.2.15	162.212.156.148	43917	53
2016	1521397366.139868	329	DNS	162.212.156.148	10.0.2.15	53	43917
2017	1521397366.139942	324	DNS	10.0.2.15	162.212.156.148	43917	53
2018	1521397366.156186	329	DNS	162.212.156.148	10.0.2.15	53	43917
2019	1521397366.156249	225	DNS	10.0.2.15	162.212.156.148	43917	53
2020	1521397366.190318	230	DNS	162.212.156.148	10.0.2.15	53	43917
2021	1521397366.190507	324	DNS	10.0.2.15	162.212.156.148	43917	53
2022	1521397366.224877	391	DNS	162.212.156.148	10.0.2.15	53	43917
2023	1521397366.224952	324	DNS	10.0.2.15	162.212.156.148	43917	53
2024	1521397366.239012	329	DNS	162.212.156.148	10.0.2.15	53	43917
2025	1521397366.239108	324	DNS	10.0.2.15	162.212.156.148	43917	53
2026	1521397366.253402	329	DNS	162.212.156.148	10.0.2.15	53	43917
2027	1521397366.25346	324	DNS	10.0.2.15	162.212.156.148	43917	53
2028	1521397366.270978	329	DNS	162.212.156.148	10.0.2.15	53	43917
2029	1521397366.271035	324	DNS	10.0.2.15	162.212.156.148	43917	53
2030	1521397366.285089	329	DNS	162.212.156.148	10.0.2.15	53	43917
2031	1521397366.285149	225	DNS	10.0.2.15	162.212.156.148	43917	53
2032	1521397366.321098	230	DNS	162.212.156.148	10.0.2.15	53	43917
2033	1521397366.321284	324	DNS	10.0.2.15	162.212.156.148	43917	53
2034	1521397366.335474	329	DNS	162.212.156.148	10.0.2.15	53	43917
2035	1521397366.335538	324	DNS	10.0.2.15	162.212.156.148	43917	53
2036	1521397366.349238	391	DNS	162.212.156.148	10.0.2.15	53	43917
2037	1521397366.349318	324	DNS	10.0.2.15	162.212.156.148	43917	53
2038	1521397366.364775	329	DNS	162.212.156.148	10.0.2.15	53	43917
2039	1521397366.364903	324	DNS	10.0.2.15	162.212.156.148	43917	53
2040	1521397366.382874	329	DNS	162.212.156.148	10.0.2.15	53	43917
2041	1521397366.382946	324	DNS	10.0.2.15	162.212.156.148	43917	53
2042	1521397366.403475	329	DNS	162.212.156.148	10.0.2.15	53	43917
2043	1521397366.403537	225	DNS	10.0.2.15	162.212.156.148	43917	53
2044	1521397366.461372	230	DNS	162.212.156.148	10.0.2.15	53	43917
2045	1521397366.46152	141	DNS	10.0.2.15	162.212.156.148	43917	53
2046	1521397366.481126	208	DNS	162.212.156.148	10.0.2.15	53	43917
2047	1521397366.481331	141	DNS	10.0.2.15	162.212.156.148	43917	53
2048	1521397366.516711	146	DNS	162.212.156.148	10.0.2.15	53	43917
2049	1521397366.516857	141	DNS	10.0.2.15	162.212.156.148	43917	53
2050	1521397366.552367	146	DNS	162.212.156.148	10.0.2.15	53	43917
2051	1521397366.552508	141	DNS	10.0.2.15	162.212.156.148	43917	53
2052	1521397366.587397	146	DNS	162.212.156.148	10.0.2.15	53	43917
2053	1521397366.587685	141	DNS	10.0.2.15	162.212.156.148	43917	53
2054	1521397366.622135	146	DNS	162.212.156.148	10.0.2.15	53	43917
2055	1521397366.622283	141	DNS	10.0.2.15	162.212.156.148	43917	53
2056	1521397366.658121	146	DNS	162.212.156.148	10.0.2.15	53	43917
2057	1521397366.658268	141	DNS	10.0.2.15	162.212.156.148	43917	53
2058	1521397366.693824	146	DNS	162.212.156.148	10.0.2.15	53	43917
2059	1521397366.694105	141	DNS	10.0.2.15	162.212.156.148	43917	53
2060	1521397366.728615	146	DNS	162.212.156.148	10.0.2.15	53	43917
2061	1521397366.728756	141	DNS	10.0.2.15	162.212.156.148	43917	53
2062	1521397366.768853	146	DNS	162.212.156.148	10.0.2.15	53	43917
2063	1521397366.769004	141	DNS	10.0.2.15	162.212.156.148	43917	53
2064	1521397366.803661	146	DNS	162.212.156.148	10.0.2.15	53	43917
2065	1521397366.803833	141	DNS	10.0.2.15	162.212.156.148	43917	53
2066	1521397366.838836	146	DNS	162.212.156.148	10.0.2.15	53	43917
2067	1521397366.838981	141	DNS	10.0.2.15	162.212.156.148	43917	53
2068	1521397366.880304	146	DNS	162.212.156.148	10.0.2.15	53	43917
2069	1521397366.880447	141	DNS	10.0.2.15	162.212.156.148	43917	53
2070	1521397366.914441	146	DNS	162.212.156.148	10.0.2.15	53	43917
2071	1521397366.914606	141	DNS	10.0.2.15	162.212.156.148	43917	53
2072	1521397366.948869	146	DNS	162.212.156.148	10.0.2.15	53	43917
2073	1521397366.949008	141	DNS	10.0.2.15	162.212.156.148	43917	53
2074	1521397366.985285	146	DNS	162.212.156.148	10.0.2.15	53	43917
2075	1521397366.9855	141	DNS	10.0.2.15	162.212.156.148	43917	53
2076	1521397367.026149	146	DNS	162.212.156.148	10.0.2.15	53	43917
2077	1521397367.026297	141	DNS	10.0.2.15	162.212.156.148	43917	53
2078	1521397367.064872	146	DNS	162.212.156.148	10.0.2.15	53	43917
2079	1521397367.065028	141	DNS	10.0.2.15	162.212.156.148	43917	53
2080	1521397367.098796	146	DNS	162.212.156.148	10.0.2.15	53	43917
2081	1521397367.099028	141	DNS	10.0.2.15	162.212.156.148	43917	53
2082	1521397367.133638	146	DNS	162.212.156.148	10.0.2.15	53	43917
2083	1521397367.133795	140	DNS	10.0.2.15	162.212.156.148	43917	53
2084	1521397367.168153	145	DNS	162.212.156.148	10.0.2.15	53	43917
2085	1521397367.168307	141	DNS	10.0.2.15	162.212.156.148	43917	53
2086	1521397367.203127	146	DNS	162.212.156.148	10.0.2.15	53	43917
2087	1521397367.203273	144	DNS	10.0.2.15	162.212.156.148	43917	53
2088	1521397367.237052	149	DNS	162.212.156.148	10.0.2.15	53	43917
2089	1521397367.237204	141	DNS	10.0.2.15	162.212.156.148	43917	53
2090	1521397367.271182	146	DNS	162.212.156.148	10.0.2.15	53	43917
2091	1521397367.271333	141	DNS	10.0.2.15	162.212.156.148	43917	53
2092	1521397367.305567	146	DNS	162.212.156.148	10.0.2.15	53	43917
2093	1521397367.30571	141	DNS	10.0.2.15	162.212.156.148	43917	53
2094	1521397367.341386	146	DNS	162.212.156.148	10.0.2.15	53	43917
2095	1521397367.341526	144	DNS	10.0.2.15	162.212.156.148	43917	53
2096	1521397367.375067	149	DNS	162.212.156.148	10.0.2.15	53	43917
2097	1521397367.375214	144	DNS	10.0.2.15	162.212.156.148	43917	53
2098	1521397367.40898	149	DNS	162.212.156.148	10.0.2.15	53	43917
2099	1521397367.409129	144	DNS	10.0.2.15	162.212.156.148	43917	53
2100	1521397367.436214	250	DNS	162.212.156.148	10.0.2.15	53	43917
2101	1521397367.436388	141	DNS	10.0.2.15	162.212.156.148	43917	53
2102	1521397367.47038	146	DNS	162.212.156.148	10.0.2.15	53	43917
2103	1521397367.470571	144	DNS	10.0.2.15	162.212.156.148	43917	53
2104	1521397367.51607	149	DNS	162.212.156.148	10.0.2.15	53	43917
2105	1521397367.516215	141	DNS	10.0.2.15	162.212.156.148	43917	53
2106	1521397367.550587	146	DNS	162.212.156.148	10.0.2.15	53	43917
2107	1521397367.550739	141	DNS	10.0.2.15	162.212.156.148	43917	53
2108	1521397367.585366	146	DNS	162.212.156.148	10.0.2.15	53	43917
2109	1521397367.585512	141	DNS	10.0.2.15	162.212.156.148	43917	53
2110	1521397367.619768	146	DNS	162.212.156.148	10.0.2.15	53	43917
2111	1521397367.619912	141	DNS	10.0.2.15	162.212.156.148	43917	53
2112	1521397367.667001	146	DNS	162.212.156.148	10.0.2.15	53	43917
2113	1521397367.667184	141	DNS	10.0.2.15	162.212.156.148	43917	53
2114	1521397367.701548	146	DNS	162.212.156.148	10.0.2.15	53	43917
2115	1521397367.701709	141	DNS	10.0.2.15	162.212.156.148	43917	53
2116	1521397367.737483	146	DNS	162.212.156.148	10.0.2.15	53	43917
2117	1521397367.737629	141	DNS	10.0.2.15	162.212.156.148	43917	53
2118	1521397367.771682	146	DNS	162.212.156.148	10.0.2.15	53	43917
2119	1521397367.771833	141	DNS	10.0.2.15	162.212.156.148	43917	53
2120	1521397367.80684	146	DNS	162.212.156.148	10.0.2.15	53	43917
2121	1521397367.807033	141	DNS	10.0.2.15	162.212.156.148	43917	53
2122	1521397367.840539	146	DNS	162.212.156.148	10.0.2.15	53	43917
2123	1521397367.840697	141	DNS	10.0.2.15	162.212.156.148	43917	53
2124	1521397367.879598	146	DNS	162.212.156.148	10.0.2.15	53	43917
2125	1521397367.879739	144	DNS	10.0.2.15	162.212.156.148	43917	53
2126	1521397367.914681	149	DNS	162.212.156.148	10.0.2.15	53	43917
2127	1521397367.91482	144	DNS	10.0.2.15	162.212.156.148	43917	53
2128	1521397367.94871	149	DNS	162.212.156.148	10.0.2.15	53	43917
2129	1521397367.948906	141	DNS	10.0.2.15	162.212.156.148	43917	53
2130	1521397367.983241	146	DNS	162.212.156.148	10.0.2.15	53	43917
2131	1521397367.983395	141	DNS	10.0.2.15	162.212.156.148	43917	53
2132	1521397368.019675	146	DNS	162.212.156.148	10.0.2.15	53	43917
2133	1521397368.019824	141	DNS	10.0.2.15	162.212.156.148	43917	53
2134	1521397368.054625	146	DNS	162.212.156.148	10.0.2.15	53	43917
2135	1521397368.054777	141	DNS	10.0.2.15	162.212.156.148	43917	53
2136	1521397368.089156	146	DNS	162.212.156.148	10.0.2.15	53	43917
2137	1521397368.089321	141	DNS	10.0.2.15	162.212.156.148	43917	53
2138	1521397368.125135	146	DNS	162.212.156.148	10.0.2.15	53	43917
2139	1521397368.12528	141	DNS	10.0.2.15	162.212.156.148	43917	53
2140	1521397368.160702	146	DNS	162.212.156.148	10.0.2.15	53	43917
2141	1521397368.16085	141	DNS	10.0.2.15	162.212.156.148	43917	53
2142	1521397368.195312	146	DNS	162.212.156.148	10.0.2.15	53	43917
2143	1521397368.195457	141	DNS	10.0.2.15	162.212.156.148	43917	53
2144	1521397368.229714	146	DNS	162.212.156.148	10.0.2.15	53	43917
2145	1521397368.229902	141	DNS	10.0.2.15	162.212.156.148	43917	53
2146	1521397368.263448	146	DNS	162.212.156.148	10.0.2.15	53	43917
2147	1521397368.263594	141	DNS	10.0.2.15	162.212.156.148	43917	53
2148	1521397368.298871	146	DNS	162.212.156.148	10.0.2.15	53	43917
2149	1521397368.29901	141	DNS	10.0.2.15	162.212.156.148	43917	53
2150	1521397368.339286	146	DNS	162.212.156.148	10.0.2.15	53	43917
2151	1521397368.339432	141	DNS	10.0.2.15	162.212.156.148	43917	53
2152	1521397368.375865	146	DNS	162.212.156.148	10.0.2.15	53	43917
2153	1521397368.376024	140	DNS	10.0.2.15	162.212.156.148	43917	53
2154	1521397368.410962	145	DNS	162.212.156.148	10.0.2.15	53	43917
2155	1521397368.411118	163	DNS	10.0.2.15	162.212.156.148	43917	53
2156	1521397368.424853	238	DNS	162.212.156.148	10.0.2.15	53	43917
2157	1521397368.425287	140	DNS	10.0.2.15	162.212.156.148	43917	53
2158	1521397368.460639	145	DNS	162.212.156.148	10.0.2.15	53	43917
2159	1521397368.460789	163	DNS	10.0.2.15	162.212.156.148	43917	53
2160	1521397368.476784	238	DNS	162.212.156.148	10.0.2.15	53	43917
2161	1521397368.476937	158	DNS	10.0.2.15	162.212.156.148	43917	53
2162	1521397368.499937	262	DNS	162.212.156.148	10.0.2.15	53	43917
2163	1521397368.500447	200	DNS	10.0.2.15	162.212.156.148	43917	53
2164	1521397368.514275	267	DNS	162.212.156.148	10.0.2.15	53	43917
2165	1521397368.51443	157	DNS	10.0.2.15	162.212.156.148	43917	53
2166	1521397368.547812	162	DNS	162.212.156.148	10.0.2.15	53	43917
2167	1521397368.547959	157	DNS	10.0.2.15	162.212.156.148	43917	53
2168	1521397368.562437	503	DNS	162.212.156.148	10.0.2.15	53	43917
2169	1521397368.565599	324	DNS	10.0.2.15	162.212.156.148	43917	53
2170	1521397368.57962	329	DNS	162.212.156.148	10.0.2.15	53	43917
2171	1521397368.579681	302	DNS	10.0.2.15	162.212.156.148	43917	53
2172	1521397368.596235	369	DNS	162.212.156.148	10.0.2.15	53	43917
2173	1521397368.596403	247	DNS	10.0.2.15	162.212.156.148	43917	53
2174	1521397368.61275	315	DNS	162.212.156.148	10.0.2.15	53	43917
2175	1521397368.612921	158	DNS	10.0.2.15	162.212.156.148	43917	53
2176	1521397368.646427	163	DNS	162.212.156.148	10.0.2.15	53	43917
2177	1521397368.646587	211	DNS	10.0.2.15	162.212.156.148	43917	53
2178	1521397368.661503	279	DNS	162.212.156.148	10.0.2.15	53	43917
2179	1521397368.666758	88	DNS	10.0.2.15	162.212.156.148	43917	53
2180	1521397368.680014	472	DNS	162.212.156.148	10.0.2.15	53	43917
2181	1521397368.682648	166	DNS	10.0.2.15	162.212.156.148	43917	53
2182	1521397368.716334	171	DNS	162.212.156.148	10.0.2.15	53	43917
2183	1521397368.73829	88	DNS	10.0.2.15	162.212.156.148	43917	53
2184	1521397368.751981	156	DNS	162.212.156.148	10.0.2.15	53	43917
2185	1521397368.75217	214	DNS	10.0.2.15	162.212.156.148	43917	53
2186	1521397368.766986	282	DNS	162.212.156.148	10.0.2.15	53	43917
2187	1521397368.776964	88	DNS	10.0.2.15	162.212.156.148	43917	53
2188	1521397368.796693	202	DNS	162.212.156.148	10.0.2.15	53	43917
2189	1521397368.796909	233	DNS	10.0.2.15	162.212.156.148	43917	53
2190	1521397368.811846	357	DNS	162.212.156.148	10.0.2.15	53	43917
2191	1521397368.812337	324	DNS	10.0.2.15	162.212.156.148	43917	53
2192	1521397368.828229	329	DNS	162.212.156.148	10.0.2.15	53	43917
2193	1521397368.828326	324	DNS	10.0.2.15	162.212.156.148	43917	53
2194	1521397368.842377	329	DNS	162.212.156.148	10.0.2.15	53	43917
2195	1521397368.842442	324	DNS	10.0.2.15	162.212.156.148	43917	53
2196	1521397368.855702	329	DNS	162.212.156.148	10.0.2.15	53	43917
2197	1521397368.855768	178	DNS	10.0.2.15	162.212.156.148	43917	53
2198	1521397368.873281	840	DNS	162.212.156.148	10.0.2.15	53	43917
2199	1521397368.879051	88	DNS	10.0.2.15	162.212.156.148	43917	53
2200	1521397368.886333	324	DNS	10.0.2.15	162.212.156.148	43917	53
2201	1521397368.917416	93	DNS	162.212.156.148	10.0.2.15	53	43917
2202	1521397368.917494	324	DNS	10.0.2.15	162.212.156.148	43917	53
2203	1521397368.932533	329	DNS	162.212.156.148	10.0.2.15	53	43917
2204	1521397368.932594	324	DNS	10.0.2.15	162.212.156.148	43917	53
2205	1521397368.95808	329	DNS	162.212.156.148	10.0.2.15	53	43917
2206	1521397368.958146	324	DNS	10.0.2.15	162.212.156.148	43917	53
2207	1521397368.973727	329	DNS	162.212.156.148	10.0.2.15	53	43917
2208	1521397368.973792	324	DNS	10.0.2.15	162.212.156.148	43917	53
2209	1521397368.987187	329	DNS	162.212.156.148	10.0.2.15	53	43917
2210	1521397368.987253	225	DNS	10.0.2.15	162.212.156.148	43917	53
2211	1521397369.022529	329	DNS	162.212.156.148	10.0.2.15	53	43917
2212	1521397369.022698	263	DNS	10.0.2.15	162.212.156.148	43917	53
2213	1521397369.038692	292	DNS	162.212.156.148	10.0.2.15	53	43917
2214	1521397369.041136	360	DNS	162.212.156.148	10.0.2.15	53	43917
2215	1521397369.041307	88	DNS	10.0.2.15	162.212.156.148	43917	53
2216	1521397369.041496	293	DNS	10.0.2.15	162.212.156.148	43917	53
2217	1521397369.07719	93	DNS	162.212.156.148	10.0.2.15	53	43917
2218	1521397369.098724	88	DNS	10.0.2.15	162.212.156.148	43917	53
2219	1521397369.104483	361	DNS	162.212.156.148	10.0.2.15	53	43917
2220	1521397369.109684	88	DNS	10.0.2.15	162.212.156.148	43917	53
2221	1521397369.130297	93	DNS	162.212.156.148	10.0.2.15	53	43917
2222	1521397369.156276	1104	DNS	162.212.156.148	10.0.2.15	53	43917
2223	1521397369.163571	88	DNS	10.0.2.15	162.212.156.148	43917	53
2224	1521397369.196927	158	DNS	10.0.2.15	162.212.156.148	43917	53
2225	1521397369.212158	201	DNS	162.212.156.148	10.0.2.15	53	43917
2226	1521397369.212391	157	DNS	10.0.2.15	162.212.156.148	43917	53
2227	1521397369.246274	163	DNS	162.212.156.148	10.0.2.15	53	43917
